id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_log,host_type,occupancy_level,reviews_per_month_bucket,distance_center_km,review_month,review_season,min_nights_category
744604773849535539,Quiet Apartment - Affitti Brevi Italia,389732581,Global Service,Savena,44.46989,11.39451,Entire home/apt,316.0,2,6,2024-02-12,0.19,9,0,0,IT037006B44TPO9DCM,5.75890177387728,professional,low,low,4.975834499902018,2.0,winter,
744605145353521765,Happy Apartment - TWA,389732581,Global Service,Porto - Saragozza,44.49774,11.33304,Entire home/apt,120.0,2,8,2023-11-26,0.26,9,340,0,IT037006B4CUCPNIPP,4.795790545596741,professional,high,low,0.824971685508137,11.0,fall,
744609576816015956,Casa di Anna,1967798,Francesco,Navile,44.51461689914512,11.3398345071833,Entire home/apt,144.0,2,47,2025-09-16,1.33,2,145,12,IT037006C23ATPFVH7,4.976733742420574,single-listing,medium,medium,2.20355760447036,9.0,fall,
745325700708260121,5 min walk from MAMbo Bologna Apt! in the center,132464778,Welcome To Emilia Romagna & Marche!,Porto - Saragozza,44.5007,11.33979,Entire home/apt,119.0,1,45,2025-09-20,1.63,58,25,20,IT037006B4YR8XSBCV,4.787491742782046,professional,low,medium,0.6839375523188965,9.0,fall,
745679277220383248,Sui Tetti di Bologna da Rosanna,56344750,Rosanna,Navile,44.51255,11.34579,Entire home/apt,250.0,2,4,2024-09-26,0.11,2,88,0,IT037006C1EDUDRMP4,5.5254529391317835,single-listing,low,low,1.9789128392352384,9.0,fall,
746041827975172045,Accademia delle Belle Arti University Apartment,132464778,Welcome To Emilia Romagna & Marche!,Santo Stefano,44.49747,11.34987,Entire home/apt,149.0,1,67,2025-09-13,1.97,58,38,19,IT037006B4YR8XSBCV,5.0106352940962555,professional,low,high,0.6443995043227416,9.0,fall,
746890431158782965,Bilocale Cairoli 9 by Studio Vita,45136743,Andrea,Porto - Saragozza,44.5041855,11.338787,Entire home/apt,262.0,2,21,2025-07-22,0.66,25,267,7,IT037006B4PAECR8RZ,5.572154032177765,professional,high,medium,1.077207344102913,7.0,summer,
747000593066362696,Deliziosa Casetta a Bologna,10378771,Francesca,Porto - Saragozza,44.5046261,11.3317876,Entire home/apt,133.0,2,67,2025-09-13,1.92,1,303,40,IT037006C26M5O554S,4.897839799950911,single-listing,high,high,1.3830587984902911,9.0,fall,
751025244272450802,"Bed & Breakfast Le Mura 
Accogliente  strategico",486000627,Assunta,San Donato - San Vitale,44.49895610994462,11.35750114973753,Private room,85.0,2,94,2025-09-19,2.74,1,297,22,IT037006C19X3VRR9V,4.454347296253507,single-listing,high,high,1.2672835650518648,9.0,fall,
751176207900253089,Appartamento nuovo in posizione strategica,71315858,Alberto,Santo Stefano,44.50416,11.35338,Entire home/apt,135.0,1,62,2025-09-13,1.78,1,245,22,IT037006C22AT4M56G,4.912654885736052,single-listing,medium,high,1.3396413621869465,9.0,fall,
751181063476202477,UR-NEST San Giorgio,39681587,Rino,Porto - Saragozza,44.4972058,11.340766,Entire home/apt,236.0,1,36,2025-09-14,1.17,57,137,14,IT037006B4I24D9YXA,5.4680601411351315,professional,medium,medium,0.29672151746642805,9.0,fall,
751883429013797191,UR-NEST Santo Stefano,39681587,Rino,Santo Stefano,44.4893175,11.350908,Entire home/apt,150.0,1,1,2022-11-20,0.03,57,87,0,IT037006B4I24D9YXA,5.017279836814924,professional,low,low,0.9044514898656008,11.0,fall,
752207469930529096,Charlie's House with FREE private Parking,486227770,Carlotta,Porto - Saragozza,44.495195,11.3189664,Entire home/apt,88.0,3,64,2025-09-12,1.84,1,148,27,IT037006C2LP8KGISR,4.48863636973214,single-listing,medium,high,1.8813130856458267,9.0,fall,very short
752649022203054528,"Artisan House, Bologna",175797965,Silvia,Santo Stefano,44.4968520114672,11.346468596593516,Entire home/apt,143.0,3,95,2025-09-21,3.01,2,311,37,IT037006C2S52QI9HB,4.969813299576001,single-listing,high,high,0.3762587263381248,9.0,fall,very short
752829966395612962,Casa Marcello,178423912,Tiziana,Savena,44.46698869999999,11.3753259,Entire home/apt,112.0,3,23,2025-09-19,0.67,1,340,13,IT037006C2DD7P7ODU,4.727387818712341,single-listing,high,medium,4.047512981105229,9.0,fall,very short
753536218640887449,Grazioso appartamento zona Saragozza Bologna,486460089,Eda,Porto - Saragozza,44.49065076288918,11.31869655510804,Entire home/apt,92.0,1,83,2025-09-07,2.4,3,210,31,IT037006C2VNDB32WL,4.532599493153256,professional,medium,high,1.959909671424827,9.0,fall,
754812671827948460,Monolocale ammobiliato zona Ospedale Sant'Orsola,31948459,Elena,San Donato - San Vitale,44.49405882971015,11.35843610231568,Entire home/apt,150.0,3,12,2025-05-19,0.34,1,346,5,IT037006C2GJWTOCUR,5.017279836814924,single-listing,high,low,1.2616455178973922,5.0,spring,very short
755139804416800715,Arpa Apartments Bologna center,186723156,Ardinel,Santo Stefano,44.490198,11.352223,Entire home/apt,114.0,1,28,2025-08-24,1.72,2,247,22,IT037006B4ZLSEUZXD,4.74493212836325,single-listing,medium,high,0.9248784981194829,8.0,summer,
755158290474726551,Arpa apartments Bologna center 1,186723156,Ardinel,Santo Stefano,44.490198,11.352223,Entire home/apt,116.0,1,67,2025-08-28,1.95,2,239,53,IT037006B4VW93GCGW,4.762173934797756,single-listing,medium,high,0.9248784981194829,8.0,summer,
755800464907692796,Turris Apartments.RIVARENO centro storico Bologna,433674379,Jacopo,Porto - Saragozza,44.49756,11.33415,Entire home/apt,132.0,1,107,2025-06-28,3.27,6,159,27,IT037006C2632DQFRB,4.890349128221754,professional,medium,high,0.7359442396877779,6.0,summer,
757987257429683206,Casa nel Paradiso - Old town - historic center,434616140,Elena,Porto - Saragozza,44.49584111366308,11.332452985180662,Entire home/apt,62.0,2,29,2025-05-19,0.84,1,158,6,IT037006C27QVOXSLH,4.143134726391533,single-listing,medium,medium,0.8152476991104249,5.0,spring,
758469263030219784,In pieno centro. A due passi da Piazza Maggiore,39414444,Michela,Porto - Saragozza,44.49664283316712,11.337012872099876,Private room,208.0,1,60,2025-09-15,1.73,1,1,20,IT037006C102CBPL5N,5.342334251964811,single-listing,low,high,0.48648677326315065,9.0,fall,
759093113295680083,Casa Gioia Centro Storico,76308611,Alessandra,Porto - Saragozza,44.4899809,11.3323924,Entire home/apt,315.0,1,24,2025-08-21,0.7,2,352,12,IT037006C2XGI55GIX,5.755742213586912,single-listing,high,medium,0.9790215791314163,8.0,summer,
759488787150107588,Ampio monolocale nel cuore del centro storico,23351277,Flavia,Porto - Saragozza,44.4945355,11.3298095,Entire home/apt,57.0,31,108,2025-04-25,3.17,3,296,14,,4.060443010546419,professional,high,high,1.0193360208439597,4.0,spring,short
759880717040146588,Suite 2 Palazzo Marconi,152945951,Germani,Porto - Saragozza,44.4982364,11.3379148,Entire home/apt,192.0,3,170,2025-09-30,4.9,12,333,71,IT037006C2AXOBRLLV,5.262690188904886,professional,high,high,0.5275724722782791,9.0,fall,very short
760162223848778454,Lussuoso appartamento nel cuore di Bologna,487711355,Edoardo,Porto - Saragozza,44.49647,11.34257,Entire home/apt,256.0,1,44,2025-08-14,1.36,3,79,15,IT037006B4C4LXCME7,5.54907608489522,professional,low,medium,0.1759440476770566,8.0,summer,
761391567817119328,Barozzi Apartment - Bologna,60724597,Gian William,Santo Stefano,44.5044697,11.3473947,Entire home/apt,167.0,3,23,2025-08-16,0.82,1,77,4,IT037006C2JUO68UVU,5.123963979403259,single-listing,low,medium,1.1306374201979594,8.0,summer,very short
762316697899554199,Saragozza Apartment 6 - Bologna Short Rental,50905063,Nicolò,Porto - Saragozza,44.49049981443013,11.326955246135949,Entire home/apt,176.0,1,30,2025-08-19,0.98,12,330,1,IT037006B4DE3EL69H,5.176149732573829,professional,high,medium,1.3376502510498294,8.0,summer,
762336371226978109,Saragozza Apartment 5 - Bologna Short Rental,50905063,Nicolò,Porto - Saragozza,44.49049981443013,11.326955246135949,Entire home/apt,178.0,1,55,2025-08-23,1.88,12,316,3,IT037006B4DE3EL69H,5.187385805840755,professional,high,high,1.3376502510498294,8.0,summer,
764270105909070451,Appartamento con corte esterna,404379594,Rosy,Porto - Saragozza,44.50289191547675,11.308332925131245,Entire home/apt,71.0,2,88,2025-08-25,2.84,1,261,28,IT037006C2RXZEWAY9,4.276666119016055,single-listing,high,high,2.868001330029595,8.0,summer,
764445025559632116,Milleventi Apartments,102285693,Alessandro,Porto - Saragozza,44.5017435,11.3412861,Entire home/apt,317.0,31,0,,0.0,1,365,0,IT037006B4I9763DII,5.762051382780177,single-listing,high,low,0.7692143346405959,,,short
764892893996628677,Apartment Sant'Orsola Malpighi,450913109,Gianluca,San Donato - San Vitale,44.48583714121799,11.369034276721202,Entire home/apt,190.0,1,35,2025-09-18,1.19,1,327,12,IT037006C2EBMDSN55,5.25227342804663,single-listing,high,medium,2.329614434636006,9.0,fall,
766430886081737508,Casa Melo Mini House,132464778,Welcome To Emilia Romagna & Marche!,Porto - Saragozza,44.4903318,11.3093449,Entire home/apt,77.0,1,65,2025-09-11,2.07,58,45,35,IT037006B4YR8XSBCV,4.356708826689592,professional,low,high,2.694345169848074,9.0,fall,
766835475881623844,Appartamento d’epoca  centrale,878613,Edoardo,Porto - Saragozza,44.50039,11.33896,Entire home/apt,186.0,31,0,,0.0,1,269,0,,5.231108616854587,single-listing,high,low,0.6771156308374455,,,short
767934089320697702,Wonderful Italy | Studio Grey,487811050,Wonderful Italy Emilia-Romagna,Porto - Saragozza,44.504292,11.3415449,Entire home/apt,64.0,1,40,2025-07-22,0.8,182,329,4,IT037006C2MNAG32FO,4.174387269895637,professional,high,medium,1.0485682966429166,7.0,summer,
767944959302778784,Wonderful Italy | Galleria del Reno 2B,487811050,Wonderful Italy Emilia-Romagna,Porto - Saragozza,44.5000347,11.3394471,Entire home/apt,80.0,1,44,2024-10-19,0.62,182,331,2,IT037006C2Z54XHR9V,4.394449154672439,professional,high,medium,0.6250839594698671,10.0,fall,
767961314066331794,Wonderful Italy | A due passi dalle Torri,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4942997,11.3503037,Entire home/apt,86.0,31,33,2023-09-15,0.54,182,130,0,,4.465908118654584,professional,medium,medium,0.6149288143741323,9.0,fall,short
768028554531758555,Wonderful Italy | Appartamento Fabbri,487811050,Wonderful Italy Emilia-Romagna,San Donato - San Vitale,44.4929833,11.3629525,Entire home/apt,73.0,31,3,2023-05-06,0.09,182,332,0,,4.30406509320417,professional,high,low,1.6312949363770544,5.0,spring,short
768031028075402631,Wonderful Italy | Fossalta Vintage Apartment,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4952462,11.3437192,Entire home/apt,376.0,1,23,2025-04-30,0.7,182,324,2,IT037006C2S5W9VGU8,5.932245187448011,professional,high,medium,0.09639651489757743,4.0,spring,
768171371279733960,Monolocale Soppalcato Marsala33,489115676,Martina,Santo Stefano,44.4967201,11.3473979,Entire home/apt,76.0,31,43,2025-06-03,1.26,1,353,19,"I applied for a CIN, but haven’t received it yet",4.343805421853684,single-listing,high,medium,0.4314433746481564,6.0,summer,short
768636684807176342,ZimmerFrei: camera con bagno in centro Bo,296707931,Emanuela,Porto - Saragozza,44.50057,11.34128,Private room,91.0,1,188,2025-09-14,5.5,2,74,50,IT037006C13ZY9SRNC,4.5217885770490405,single-listing,low,high,0.6403828792339867,9.0,fall,
769598189208567774,Stanza deliziosa a Bologna,486460089,Eda,Porto - Saragozza,44.49124,11.31966,Private room,70.0,1,2,2024-09-03,0.15,3,215,0,IT037006C2VNDB32WL,4.2626798770413155,professional,medium,low,1.8703307014694537,9.0,fall,
769598198558295875,stanza graziosa zona Saragozza,486460089,Eda,Porto - Saragozza,44.48956,11.31874,Private room,70.0,1,0,,0.0,3,216,0,IT037006C2VNDB32WL,4.2626798770413155,professional,medium,low,1.9892163644678709,,,
770131837482279196,Secret Terrace Downtown Loft | 2 bedrooms| AC,18058406,Alina Maria,Porto - Saragozza,44.49761,11.33359,Entire home/apt,243.0,2,114,2025-08-28,3.37,1,332,19,IT037006C2GTOEKCRY,5.497168225293202,single-listing,high,high,0.7790437612673475,8.0,summer,
770782760261307440,Casa Klara,11543364,Giovanna,Porto - Saragozza,44.4968239,11.3337862,Entire home/apt,108.0,2,20,2024-10-11,0.59,2,293,3,IT037006C23RRO9UK9,4.6913478822291435,single-listing,high,medium,0.7345215146108889,10.0,fall,
770851719479515010,Elegante monolocale di design,487306738,Davide,Porto - Saragozza,44.50090241967381,11.340844072401524,Entire home/apt,128.0,1,191,2025-09-18,6.17,4,52,68,IT037006B45JKJJ4RV,4.859812404361672,professional,low,high,0.6831391668720382,9.0,fall,
772345219951617776,Clavature Suite,489840141,Olimbi,Santo Stefano,44.49322799999999,11.3442182,Entire home/apt,348.0,1,128,2025-09-13,4.06,1,271,67,IT037006B4WBS7QZC6,5.855071922202427,single-listing,high,high,0.2241095787126845,9.0,fall,
772550034364930127,La Boheme Confortevole,213344221,Olivia,Santo Stefano,44.5010186,11.3481568,Entire home/apt,153.0,2,89,2025-09-13,2.91,1,161,27,IT037006C29BXG4LL5,5.0369526024136295,single-listing,medium,high,0.8114417953663208,9.0,fall,
772892625758325932,Bungalow Comfort - Club del Sole Bologna,308897961,Centro Turistico Città Di Bologna,Navile,44.52326,11.37198,Entire home/apt,162.0,1,2,2025-08-31,2.0,2,326,2,IT037006B1XE47FOCB,5.093750200806762,single-listing,high,high,3.9233340289131915,8.0,summer,
774008868899436115,-20% [Private Parking] centro storico: l’affresco,492489195,Ismail,Santo Stefano,44.4969611,11.3475408,Entire home/apt,311.0,1,92,2025-09-21,2.71,3,272,27,IT037006B4UWA9X9BJ,5.7430031878094825,professional,high,high,0.45447185141080254,9.0,fall,
775935197494715667,Wonderful Italy | Appartamento Lydia,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4866179,11.3633859,Entire home/apt,112.0,31,1,2023-01-15,0.03,182,355,0,,4.727387818712341,professional,high,low,1.8904261847719206,1.0,winter,short
775936597888375384,Appartamento Vittorio con balcone,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4866179,11.3633859,Entire home/apt,84.0,31,8,2023-08-20,0.26,182,355,0,,4.442651256490317,professional,high,low,1.8904261847719206,8.0,summer,short
775987499154276300,Wonderful Italy | Altabella Design Apartment,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4950855,11.3453331,Entire home/apt,106.0,31,27,2024-05-28,0.8,182,83,0,,4.672828834461906,professional,low,medium,0.2172310641093749,5.0,spring,short
777524490513683248,Bolove51 loft silenzioso nel cuore di Bologna,2445191,Francesco,Santo Stefano,44.4907643,11.3549598,Entire home/apt,223.0,2,1,2025-04-19,0.19,1,178,1,IT037006B4IJ7HOIOG,5.4116460518550396,single-listing,medium,low,1.0834395453513308,4.0,spring,
777981935327039066,Bologna Università,429385426,Luciano,Santo Stefano,44.49826,11.34959,Entire home/apt,128.0,31,5,2023-08-24,0.15,5,52,0,,4.859812404361672,professional,low,low,0.6694373755943744,8.0,summer,short
778807569488145117,Appartamento Avesella 9 a Bologna,63056213,Stefano,Porto - Saragozza,44.49892,11.34126,Entire home/apt,166.0,1,16,2025-09-06,0.49,4,51,6,IT037006B4I4I7MQR6,5.117993812416755,professional,low,medium,0.46094889350367524,9.0,fall,
779488211114029728,"la casa di Adele
(parcheggio privato gratuito)",420924162,Paolo,Savena,44.48208362821178,11.379686699999988,Entire home/apt,94.0,1,188,2025-09-19,5.66,2,264,77,IT037006C2SZCHZL8R,4.553876891600541,single-listing,high,high,3.274075817167939,9.0,fall,
779674614589683983,"la casa di aurora 
(parcheggio privato gratuito)",420924162,Paolo,Savena,44.48188308806071,11.37838352698365,Entire home/apt,91.0,1,277,2025-09-21,8.25,2,217,97,IT037006C22KUVH5RA,4.5217885770490405,single-listing,medium,high,3.191065711272042,9.0,fall,
781757283453362353,Wonderful Italy | Residenza del Reno,487811050,Wonderful Italy Emilia-Romagna,Porto - Saragozza,44.5000347,11.3394471,Entire home/apt,75.0,1,41,2025-03-30,0.58,182,330,4,IT037006C2DKSYEORW,4.330733340286331,professional,high,medium,0.6250839594698671,3.0,spring,
781784122464776907,Wonderful Italy | Chez Cristina,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4874837,11.3535844,Entire home/apt,84.0,1,7,2024-10-28,0.23,182,313,1,IT037006C2CY4K39ZJ,4.442651256490317,professional,high,low,1.1991416500979952,10.0,fall,
781812859113620790,Wonderful Italy | Appartamento Belle Arti,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4978753,11.3508947,Entire home/apt,105.0,31,2,2023-03-26,0.06,182,256,0,,4.663439094112067,professional,high,low,0.7374372026774949,3.0,spring,short
782321093131136224,Wonderful Italy | Classic style apartment,487811050,Wonderful Italy Emilia-Romagna,San Donato - San Vitale,44.49426,11.36209,Entire home/apt,65.0,1,5,2024-08-17,0.16,182,157,0,IT037006C2NAK7E6F6,4.189654742026425,professional,medium,low,1.5504685791242683,8.0,summer,
782323491212478851,Corte Galluzzi alla Basilica di S. Petronio,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4921282,11.342276,Entire home/apt,70.0,1,262,2025-09-07,2.39,182,334,8,IT037006C2ISHKUBVU,4.2626798770413155,professional,high,high,0.307753516404734,9.0,fall,
782385799410122764,Wonderful Italy | Massarenti 14 a Porta San Vitale,487811050,Wonderful Italy Emilia-Romagna,San Donato - San Vitale,44.4942139,11.3583781,Entire home/apt,60.0,31,12,2024-12-06,0.39,182,327,1,"I applied for a CIN, but haven’t received it yet",4.110873864173311,professional,high,low,1.255898918158104,12.0,winter,short
782471193300400575,Residenza Bologna 04 Marzo,491532835,Sara,Borgo Panigale - Reno,44.5139579,11.2849054,Entire home/apt,199.0,1,4,2025-03-31,0.12,1,355,1,IT037006C20LVF2D2T,5.298317366548036,single-listing,high,low,5.055012334671777,3.0,spring,
782543962046951395,Wonderful Italy | Appartamento al Pratello,487811050,Wonderful Italy Emilia-Romagna,Porto - Saragozza,44.4954628,11.3319953,Entire home/apt,69.0,1,71,2025-07-30,0.91,182,314,23,IT037006C2VOUR5AO2,4.248495242049359,professional,high,medium,0.8471490439044388,7.0,summer,
783048636610608582,Wonderful Italy | Casa alla Pinacoteca Nazionale,487811050,Wonderful Italy Emilia-Romagna,Santo Stefano,44.4982983,11.350715,Entire home/apt,60.0,31,17,2025-07-21,0.54,182,297,7,"I applied for a CIN, but haven’t received it yet",4.110873864173311,professional,high,medium,0.7474089849794017,7.0,summer,short
785312753086491113,Bilocale in centro a Bologna,341649743,Andrea,Porto - Saragozza,44.49983599999999,11.3416047,Entire home/apt,85.0,4,50,2025-08-22,1.6,1,50,19,IT037006C2GMB8XHMY,4.454347296253507,single-listing,low,medium,0.5557932220328156,8.0,summer,very short
785339371427073728,[Apartment 2 Steps from the City Center],185020416,Andrea,Santo Stefano,44.4865615,11.3336026,Entire home/apt,108.0,2,4,2025-05-05,0.14,1,331,1,IT037006C2DRJV8MS5,4.6913478822291435,single-listing,high,low,1.1704287813243173,5.0,spring,
785562894581099365,Casa Farina,492045817,Maria Italia,Navile,44.51889,11.35685,Entire home/apt,267.0,2,90,2025-09-18,2.83,1,340,29,IT037006C28PYUW9PX,5.5909869805108565,single-listing,high,high,2.89749501975405,9.0,fall,
785950349312385672,GetTheKey Murri Apartment,6100445,Mattia,Santo Stefano,44.48056,11.36114,Entire home/apt,159.0,3,41,2025-08-14,1.24,17,316,11,IT037006C29PQO9JWP,5.075173815233827,professional,high,medium,2.169295249656534,8.0,summer,very short
786023085793592945,GetTheKey Fiore Giallo Apartment,6100445,Mattia,Santo Stefano,44.4939608,11.3481141,Entire home/apt,203.0,3,28,2025-09-07,0.89,17,326,5,IT037006C26XSALFEK,5.318119993844216,professional,high,medium,0.4492513828049226,9.0,fall,very short
